"1520216173.7614806","0.0","-0.01","0.00168","0.00021"
"1520216173.7999415","0.0","-0.01","0.0011","0.00028"
"1520216173.8288229","0.0","-0.01","0.00106","0.00083"
"1520216173.8685126","0.0","-0.01","0.00178","0.00099"
"1520216173.9092355","0.0","-0.02","0.00184","0.00174"
"1520216173.936414","0.0","-0.02","0.00168","0.0019"
"1520216173.964862","0.0","-0.02","0.00073","0.00196"
"1520216173.9906948","0.0","-0.02","0.00172","0.00311"
"1520216174.1205618","0.0","-0.03","0.00365","0.00478"
"1520216174.1531146","0.0","-0.03","0.00378","0.00503"
"1520216174.1805022","0.0","-0.03","0.00405","0.00538"
"1520216174.2131917","0.0","-0.03","0.00495","0.00717"
"1520216174.2315288","0.0","-0.03","0.00624","0.00777"
"1520216174.2602203","0.0","-0.03","0.00684","0.00856"
"1520216174.2951937","0.0","-0.03","0.00645","0.00882"
"1520216174.3443968","0.0","-0.04","0.00593","0.00989"
"1520216174.3781736","0.0","-0.04","0.00633","0.01178"
"1520216174.3993382","0.0","-0.04","0.00634","0.01205"
"1520216174.4304829","0.0","-0.04","0.00751","0.01226"
"1520216174.4659204","0.0","-0.04","0.00953","0.01298"
"1520216174.494685","0.0","-0.04","0.01123","0.0132"
"1520216174.5457397","0.0","-0.04","0.01115","0.01335"
"1520216174.5751016","-0.0","-0.04","0.01314","0.01666"
"1520216174.603007","0.0","-0.04","0.01447","0.01686"
"1520216174.6326473","0.0","-0.04","0.013","0.01679"
"1520216174.6662471","0.0","-0.04","0.01292","0.01703"
"1520216174.7025838","0.0","-0.04","0.01514","0.01798"
"1520216174.734909","0.0","-0.04","0.01511","0.01825"
"1520216174.7609913","0.0","-0.04","0.01333","0.01851"
"1520216174.8036318","0.0","-0.04","0.01516","0.02009"
"1520216174.8302374","0.0","-0.04","0.0173","0.02064"
"1520216174.8589044","0.0","-0.04","0.01821","0.02087"
"1520216174.8908458","0.0","-0.04","0.02","0.02134"
"1520216174.9283392","0.0","-0.04","0.02079","0.02173"
"1520216174.9696395","0.0","-0.04","0.0214","0.0219"
"1520216174.9980443","0.0","-0.04","0.02198","0.02281"
"1520216175.0279121","0.0","-0.04","0.0236","0.02346"
"1520216175.0609412","0.0","-0.04","0.02389","0.02363"
"1520216175.1025853","0.0","-0.03","0.02431","0.02513"
"1520216175.1274788","-0.0","-0.03","0.02658","0.02642"
"1520216175.1616516","0.0","-0.03","0.02783","0.02658"
"1520216175.1981812","0.0","-0.03","0.02885","0.02695"
"1520216175.2278645","-0.0","-0.03","0.0294","0.02794"
"1520216175.2629457","-0.0","-0.03","0.02981","0.02982"
"1520216175.2933545","-0.0","-0.03","0.03003","0.03068"
"1520216175.3264287","-0.0","-0.02","0.03126","0.03134"
"1520216175.3616312","-0.0","-0.02","0.03147","0.0338"
"1520216175.3987253","-0.0","-0.02","0.03386","0.03296"
"1520216175.4302778","-0.0","-0.02","0.03553","0.03425"
"1520216175.4625745","-0.0","-0.02","0.03682","0.0348"
"1520216175.4964292","-0.0","-0.02","0.03702","0.03493"
"1520216175.5314677","-0.0","-0.01","0.03953","0.03503"
"1520216175.5727658","-0.0","-0.01","0.03977","0.03856"
"1520216175.5940561","-0.0","-0.01","0.03914","0.03905"
"1520216175.628723","-0.0","-0.01","0.03922","0.03986"
"1520216175.6686378","-0.0","-0.01","0.03929","0.04084"
"1520216175.696551","-0.0","-0.01","0.03929","0.04181"
"1520216175.735835","-0.0","-0.01","0.03947","0.04202"
"1520216175.7660563","-0.0","-0.01","0.04007","0.04348"
"1520216175.8014543","-0.0","-0.01","0.04053","0.04362"
"1520216175.836319","-0.0","-0.01","0.04085","0.0445"
"1520216175.8649855","-0.0","-0.01","0.04101","0.04538"
"1520216175.8954585","-0.0","-0.01","0.0413","0.04691"
"1520216175.9323838","-0.0","-0.01","0.04143","0.04645"
"1520216175.9603088","-0.0","-0.01","0.04232","0.04638"
"1520216176.0030677","-0.0","-0.01","0.04283","0.04845"
"1520216176.0289817","-0.0","-0.01","0.04301","0.04938"
"1520216176.06855","-0.0","-0.0","0.04312","0.05074"
"1520216176.0961027","-0.0","-0.0","0.0439","0.05131"
"1520216176.1387343","-0.0","-0.0","0.04259","0.05151"
"1520216176.166424","-0.0","-0.0","0.04254","0.05244"
"1520216176.203023","-0.0","0.0","0.04181","0.05259"
"1520216176.2297769","-0.0","0.0","0.04119","0.05277"
"1520216176.2723908","-0.0","0.0","0.04107","0.05283"
"1520216176.2990365","-0.0","0.0","0.04103","0.05287"
"1520216176.3363347","-0.0","0.01","0.04106","0.05334"
"1520216176.3664005","0.0","0.01","0.04072","0.05355"
"1520216176.4004743","0.0","0.01","0.04037","0.05381"
"1520216176.431632","-0.0","0.01","0.04027","0.05399"
"1520216176.4750626","0.0","0.01","0.03977","0.05458"
"1520216176.50468","0.0","0.01","0.03793","0.05481"
"1520216176.541155","0.0","0.01","0.03771","0.05559"
"1520216176.5686653","0.0","0.01","0.03584","0.05544"
"1520216176.6039345","0.0","0.01","0.03627","0.05635"
"1520216176.6337938","0.0","0.01","0.03605","0.05708"
"1520216176.669769","0.0","0.01","0.03647","0.05676"
"1520216176.7034087","0.0","0.01","0.0363","0.05622"
"1520216176.7308981","0.0","0.01","0.03762","0.0569"
"1520216176.768574","0.0","0.01","0.03772","0.05688"
"1520216176.7974808","0.0","0.01","0.03785","0.05721"
"1520216176.8299973","0.0","0.01","0.03911","0.05723"
"1520216176.8692899","0.0","0.01","0.03874","0.05651"
"1520216176.898572","0.0","0.01","0.03888","0.05608"
"1520216176.9359384","0.0","0.01","0.04025","0.05601"
"1520216176.9634","0.01","0.01","0.04036","0.05357"
"1520216177.0010242","0.01","0.01","0.04044","0.05404"
"1520216177.0278773","0.0","0.01","0.04161","0.05511"
"1520216177.0716753","0.01","0.01","0.04327","0.05314"
"1520216177.0967877","0.0","0.01","0.04401","0.05353"
"1520216177.132529","0.0","0.01","0.04403","0.05319"
"1520216177.163557","0.01","0.02","0.04523","0.0527"
"1520216177.1975033","0.01","0.02","0.04547","0.05399"
"1520216177.230192","0.01","0.02","0.04636","0.0543"
"1520216177.2657714","0.01","0.02","0.04856","0.05528"
"1520216177.297454","0.01","0.02","0.04969","0.05662"
"1520216177.3425653","0.01","0.02","0.04966","0.05816"
"1520216177.36829","0.01","0.03","0.05087","0.05941"
"1520216177.3950868","0.01","0.03","0.05146","0.06002"
"1520216177.4298363","0.01","0.03","0.05158","0.06237"
"1520216177.464247","0.01","0.03","0.05129","0.06387"
"1520216177.4984567","0.01","0.03","0.05117","0.06549"
"1520216177.5303237","0.01","0.03","0.05114","0.0661"
"1520216177.560992","0.01","0.03","0.05111","0.06677"
"1520216177.6001427","0.01","0.03","0.05113","0.06726"
"1520216177.6285057","0.01","0.03","0.05191","0.0675"
"1520216177.6709301","0.01","0.03","0.05193","0.06841"
"1520216177.6950848","0.01","0.04","0.05211","0.06842"
"1520216177.7358084","0.01","0.04","0.0528","0.0684"
"1520216177.775364","0.01","0.04","0.05372","0.06836"
"1520216177.8110008","0.01","0.04","0.0545","0.06808"
"1520216177.8345814","0.01","0.04","0.05455","0.06853"
"1520216177.867721","0.01","0.04","0.05277","0.07001"
"1520216177.9040122","0.02","0.04","0.04909","0.0713"
"1520216177.9346638","0.02","0.04","0.0448","0.07243"
"1520216177.9651325","0.02","0.04","0.04074","0.07607"
"1520216178.003946","0.02","0.04","0.03625","0.07906"
"1520216178.0315235","0.02","0.04","0.03341","0.08236"
"1520216178.0683105","0.02","0.03","0.02836","0.08773"
"1520216178.091518","0.02","0.03","0.02274","0.0906"
"1520216178.1275077","0.02","0.03","0.01857","0.09478"
"1520216178.1601548","0.02","0.03","0.01409","0.09882"
"1520216178.1998706","0.02","0.03","0.01019","0.10344"
"1520216178.2307365","0.02","0.02","0.00435","0.10925"
"1520216178.2728662","0.02","0.02","0.00395","0.11106"
"1520216178.300889","0.02","0.02","-0.00035","0.11539"
"1520216178.334401","0.01","0.02","-0.00614","0.1265"
"1520216178.3665082","0.01","0.02","-0.0113","0.1337"
"1520216178.4025543","0.01","0.02","-0.01492","0.13737"
"1520216178.4290965","0.01","0.02","-0.0169","0.13908"
"1520216178.469172","0.01","0.02","-0.01796","0.14556"
"1520216178.4949427","0.01","0.02","-0.01991","0.14823"
"1520216178.5346916","0.02","0.02","-0.02099","0.15148"
"1520216178.5704365","0.02","0.02","-0.02154","0.15476"
"1520216178.603235","0.02","0.02","-0.02204","0.15778"
"1520216178.6301901","0.02","0.02","-0.02276","0.15971"
"1520216178.6706405","0.02","0.02","-0.0233","0.16194"
"1520216178.699396","0.02","0.02","-0.02365","0.16381"
"1520216178.735018","0.02","0.02","-0.02486","0.16707"
"1520216178.7596474","0.02","0.02","-0.02693","0.16987"
"1520216178.8012938","0.02","0.02","-0.02788","0.17276"
"1520216178.8316987","0.02","0.02","-0.03063","0.17475"
"1520216178.8669798","0.02","0.02","-0.03083","0.17611"
"1520216178.8970182","0.02","0.01","-0.03171","0.18014"
"1520216178.9486465","0.02","0.01","-0.0324","0.18268"
"1520216178.9744287","0.02","0.01","-0.03303","0.18462"
"1520216179.0027971","0.02","0.0","-0.0336","0.18756"
"1520216179.033094","0.02","0.0","-0.0357","0.19144"
"1520216179.062937","0.02","-0.0","-0.03988","0.19421"
"1520216179.0943398","0.02","-0.0","-0.04382","0.19989"
"1520216179.133779","0.02","-0.0","-0.04496","0.20359"
"1520216179.1618664","0.02","-0.01","-0.049","0.20707"
"1520216179.2014685","0.02","-0.01","-0.05176","0.2109"
"1520216179.2289388","0.02","-0.01","-0.05455","0.21575"
"1520216179.2699583","0.02","-0.01","-0.05918","0.22138"
"1520216179.2949033","0.02","-0.01","-0.06368","0.22612"
"1520216179.3344193","0.02","-0.01","-0.06813","0.23048"
"1520216179.366742","0.02","-0.01","-0.07355","0.23386"
"1520216179.3942382","0.03","-0.01","-0.07819","0.23677"
"1520216179.427693","0.03","-0.01","-0.08248","0.24173"
"1520216179.4678135","0.03","-0.02","-0.08569","0.24656"
"1520216179.4935884","0.03","-0.02","-0.09049","0.25044"
"1520216179.5323527","0.03","-0.02","-0.09434","0.2542"
"1520216179.561395","0.03","-0.02","-0.09757","0.25834"
"1520216179.6025586","0.03","-0.02","-0.10191","0.26209"
"1520216179.633662","0.03","-0.02","-0.10247","0.26373"
"1520216179.666638","0.03","-0.02","-0.10274","0.26683"
"1520216179.6945612","0.03","-0.02","-0.10367","0.26817"
"1520216179.7395735","0.03","-0.02","-0.10384","0.27048"
"1520216179.764859","0.03","-0.02","-0.10388","0.27286"
"1520216179.7986038","0.03","-0.02","-0.10356","0.27468"
"1520216179.8254845","0.03","-0.02","-0.10372","0.27616"
"1520216179.8606749","0.03","-0.02","-0.10329","0.27904"
"1520216179.8942032","0.03","-0.02","-0.10346","0.28035"
"1520216179.9317913","0.03","-0.02","-0.10305","0.28136"
"1520216179.9628582","0.03","-0.02","-0.10306","0.28412"
"1520216180.00057","0.03","-0.02","-0.10344","0.28636"
"1520216180.0280843","0.03","-0.03","-0.1035","0.28879"
"1520216180.0762255","0.03","-0.03","-0.10311","0.29058"
"1520216180.1022794","0.03","-0.03","-0.10295","0.29245"
"1520216180.1341152","0.03","-0.03","-0.10288","0.29266"
"1520216180.1676812","0.03","-0.03","-0.10321","0.29479"
"1520216180.1980689","0.03","-0.03","-0.10165","0.29613"
"1520216180.227434","0.03","-0.03","-0.10127","0.29876"
"1520216180.262692","0.03","-0.03","-0.09951","0.3005"
"1520216180.295171","0.03","-0.03","-0.09891","0.30142"
"1520216180.3372486","0.03","-0.03","-0.09744","0.30402"
"1520216180.361704","0.03","-0.03","-0.09676","0.30588"
"1520216180.4026346","0.03","-0.03","-0.09584","0.30788"
"1520216180.4339876","0.03","-0.03","-0.09427","0.30902"
"1520216180.46935","0.03","-0.03","-0.09304","0.30921"
"1520216180.5016274","0.02","-0.03","-0.09108","0.31034"
"1520216180.5361247","0.02","-0.03","-0.08912","0.31039"
"1520216180.5643063","0.03","-0.03","-0.08648","0.30985"
"1520216180.6019773","0.03","-0.03","-0.08395","0.3078"
"1520216180.6292","0.02","-0.03","-0.08187","0.30765"
"1520216180.6722968","0.02","-0.03","-0.08163","0.30894"
"1520216180.7013133","0.03","-0.02","-0.07903","0.30919"
"1520216180.7348714","0.02","-0.02","-0.07939","0.31262"
"1520216180.7642717","0.02","-0.02","-0.07835","0.3143"
"1520216180.802287","0.03","-0.02","-0.07836","0.31525"
"1520216180.827178","0.03","-0.02","-0.07713","0.31631"
"1520216180.861456","0.03","-0.02","-0.07689","0.3161"
"1520216180.8959112","0.03","-0.02","-0.07609","0.31572"
"1520216180.9290175","0.03","-0.01","-0.07592","0.31382"
"1520216180.970713","0.03","-0.01","-0.07458","0.31338"
"1520216181.0018454","0.03","-0.01","-0.07446","0.31319"
"1520216181.0283866","0.03","-0.01","-0.07389","0.3136"
"1520216181.0649753","0.03","-0.01","-0.07229","0.31492"
"1520216181.1035912","0.03","-0.01","-0.07038","0.31535"
"1520216181.135799","0.03","-0.01","-0.07015","0.31893"
"1520216181.1608148","0.03","-0.01","-0.06848","0.31956"
"1520216181.2021327","0.03","-0.01","-0.06814","0.32339"
"1520216181.228165","0.04","-0.0","-0.06768","0.32439"
"1520216181.3538163","0.04","-0.0","-0.06748","0.32718"
"1520216181.4828813","0.04","0.0","-0.06755","0.32899"
"1520216181.5086114","0.04","0.0","-0.06579","0.33191"
"1520216181.5466628","0.04","0.0","-0.06489","0.3322"
"1520216181.5676672","0.04","0.0","-0.06234","0.33268"
"1520216181.5950139","0.04","0.01","-0.06076","0.33619"
"1520216181.6300416","0.04","0.01","-0.05734","0.33893"
"1520216181.6701553","0.04","0.01","-0.05705","0.34282"
"1520216181.7014663","0.04","0.01","-0.05436","0.34362"
"1520216181.7284026","0.04","0.01","-0.05415","0.34926"
"1520216181.764396","0.04","0.01","-0.05314","0.3515"
"1520216181.7933283","0.04","0.01","-0.05297","0.35116"
"1520216181.83498","0.04","0.01","-0.05153","0.3524"
"1520216181.8621821","0.04","0.01","-0.05112","0.3538"
"1520216181.9001567","0.04","0.02","-0.05041","0.35621"
"1520216181.9301703","0.04","0.02","-0.04933","0.35999"
"1520216181.964108","0.04","0.02","-0.04816","0.36251"
"1520216181.9950156","0.04","0.02","-0.04767","0.36728"
"1520216182.0295963","0.04","0.02","-0.04737","0.37074"
"1520216182.0636997","0.04","0.02","-0.04669","0.37439"
"1520216182.094452","0.04","0.02","-0.04505","0.37742"
"1520216182.125262","0.04","0.02","-0.04485","0.38157"
"1520216182.1618931","0.04","0.02","-0.04457","0.38489"
"1520216182.1962633","0.04","0.03","-0.04418","0.38781"
"1520216182.231567","0.04","0.03","-0.04353","0.39128"
"1520216182.2627225","0.04","0.03","-0.04331","0.39505"
"1520216182.297593","0.05","0.03","-0.0432","0.39792"
"1520216182.3287213","0.05","0.03","-0.04352","0.4033"
"1520216182.3731132","0.05","0.03","-0.04414","0.408"
"1520216182.4034956","0.05","0.03","-0.04423","0.41302"
"1520216182.4339972","0.05","0.03","-0.04479","0.41776"
"1520216182.4606476","0.05","0.03","-0.04586","0.42227"
"1520216182.4949133","0.05","0.03","-0.0462","0.42722"
"1520216182.527635","0.05","0.03","-0.04635","0.42898"
"1520216182.5625253","0.05","0.03","-0.04651","0.43223"
"1520216182.5931644","0.05","0.03","-0.04622","0.43545"
"1520216182.6277819","0.05","0.03","-0.0463","0.44056"
"1520216182.66229","0.05","0.03","-0.045","0.44186"
"1520216182.6951559","0.05","0.03","-0.04451","0.44602"
"1520216182.729717","0.05","0.03","-0.04444","0.4496"
"1520216182.761113","0.05","0.03","-0.04415","0.45245"
"1520216182.7954822","0.05","0.03","-0.04293","0.45559"
"1520216182.8308418","0.05","0.02","-0.04277","0.45845"
"1520216182.877672","0.05","0.02","-0.04105","0.46148"
"1520216182.9125721","0.05","0.02","-0.04021","0.46459"
"1520216182.937352","0.05","0.02","-0.03806","0.46622"
"1520216182.9633977","0.05","0.02","-0.03744","0.46897"
"1520216183.0049856","0.05","0.02","-0.03718","0.47272"
"1520216183.0368214","0.05","0.02","-0.03531","0.47483"
"1520216183.069516","0.05","0.02","-0.03429","0.4781"
"1520216183.103263","0.05","0.02","-0.03313","0.48082"
"1520216183.1391883","0.05","0.03","-0.03269","0.48315"
"1520216183.1671932","0.05","0.03","-0.03141","0.48672"
"1520216183.2039704","0.05","0.02","-0.03047","0.48934"
"1520216183.2354114","0.05","0.02","-0.02962","0.49193"
"1520216183.2686224","0.05","0.02","-0.02933","0.49526"
"1520216183.300833","0.05","0.02","-0.02785","0.49801"
"1520216183.3296814","0.05","0.02","-0.02737","0.50032"
"1520216183.3587453","0.05","0.02","-0.02724","0.50526"
"1520216183.3943992","0.05","0.02","-0.02705","0.50775"
"1520216183.4289954","0.05","0.02","-0.02669","0.51111"
"1520216183.463727","0.05","0.02","-0.02659","0.51508"
"1520216183.5030272","0.05","0.02","-0.02651","0.5191"
"1520216183.530711","0.05","0.01","-0.02642","0.5219"
"1520216183.559388","0.05","0.01","-0.02647","0.528"
"1520216183.6003768","0.05","0.01","-0.02646","0.53089"
"1520216183.6358297","0.05","0.01","-0.0264","0.5356"
"1520216183.6749213","0.05","0.01","-0.02655","0.53967"
"1520216183.6992707","0.05","0.01","-0.02627","0.54221"
"1520216183.740492","0.05","0.01","-0.02636","0.54677"
"1520216183.775304","0.05","0.01","-0.02627","0.55248"
"1520216183.8015635","0.05","0.01","-0.02581","0.56033"
"1520216183.8300695","0.05","0.01","-0.02536","0.56636"
"1520216183.860072","0.05","0.01","-0.02433","0.57641"
"1520216183.893154","0.05","0.01","-0.02383","0.58488"
"1520216183.9392333","0.05","0.02","-0.02315","0.59175"
"1520216183.96962","0.05","0.02","-0.02294","0.59996"
"1520216184.0058749","0.05","0.02","-0.02463","0.60786"
"1520216184.0348575","0.05","0.02","-0.02475","0.61441"
"1520216184.0654047","0.05","0.02","-0.02543","0.61814"
"1520216184.093942","0.05","0.02","-0.02555","0.62137"
"1520216184.127045","0.05","0.02","-0.02566","0.62472"
"1520216184.165292","0.05","0.02","-0.02854","0.62959"
"1520216184.208395","0.05","0.02","-0.03296","0.63989"
"1520216184.2362773","0.05","0.02","-0.03483","0.64491"
"1520216184.2726207","0.05","0.02","-0.03507","0.64824"
"1520216184.301772","0.05","0.02","-0.03538","0.6488"
"1520216184.3385317","0.05","0.02","-0.03652","0.65457"
"1520216184.3608563","0.05","0.02","-0.0401","0.66086"
"1520216184.400227","0.05","0.01","-0.04191","0.66555"
"1520216184.4338524","0.05","0.01","-0.04371","0.67066"
"1520216184.4602718","0.05","0.01","-0.04793","0.68087"
"1520216184.4912527","0.05","0.01","-0.05237","0.68789"
"1520216184.5365758","0.05","0.01","-0.05638","0.69674"
"1520216184.562272","0.05","0.01","-0.05846","0.70274"
"1520216184.5992105","0.05","0.01","-0.0636","0.70922"
"1520216184.6277292","0.05","0.01","-0.06524","0.71541"
"1520216184.673021","0.06","0.01","-0.06559","0.71849"
"1520216184.6974769","0.06","0.01","-0.06581","0.72226"
"1520216184.7279656","0.06","0.01","-0.0667","0.72423"
"1520216184.7608097","0.06","0.01","-0.06689","0.72724"
"1520216184.7939804","0.06","0.01","-0.06671","0.73092"
"1520216184.8274333","0.06","0.01","-0.0667","0.73505"
"1520216184.8644104","0.06","0.01","-0.0658","0.73684"
"1520216184.896407","0.06","0.01","-0.06505","0.74152"
"1520216184.9305491","0.06","0.01","-0.06401","0.74397"
"1520216184.967357","0.05","0.01","-0.06385","0.74675"
"1520216184.9910836","0.05","0.01","-0.06303","0.75057"
"1520216185.0244687","0.05","0.01","-0.06124","0.75172"
"1520216185.064579","0.05","0.01","-0.06","0.75232"
"1520216185.0967317","0.05","0.01","-0.05892","0.75417"
"1520216185.1289356","0.05","0.01","-0.0567","0.75636"
"1520216185.1618328","0.05","0.02","-0.05489","0.75989"
"1520216185.1933634","0.05","0.02","-0.05459","0.7602"
"1520216185.229767","0.05","0.02","-0.05439","0.76238"
"1520216185.2687826","0.05","0.02","-0.05426","0.76367"
"1520216185.2955434","0.05","0.03","-0.05483","0.76703"
"1520216185.324648","0.05","0.03","-0.05488","0.76969"
"1520216185.3613124","0.05","0.03","-0.05489","0.77364"
"1520216185.3961556","0.05","0.03","-0.05492","0.77611"
"1520216185.4308934","0.05","0.04","-0.05625","0.77928"
"1520216185.4628017","0.05","0.04","-0.05579","0.78232"
"1520216185.4986384","0.05","0.04","-0.05558","0.78426"
"1520216185.5316813","0.05","0.04","-0.05553","0.78876"
"1520216185.5618649","0.05","0.04","-0.05547","0.79257"
"1520216185.5976877","0.05","0.04","-0.05594","0.79609"
"1520216185.6313827","0.05","0.04","-0.05664","0.79855"
"1520216185.662515","0.05","0.04","-0.05657","0.80206"
"1520216185.7001874","0.05","0.04","-0.05664","0.80529"
"1520216185.7307754","0.05","0.04","-0.05666","0.80827"
"1520216185.7697487","0.06","0.04","-0.05672","0.81063"
"1520216185.7973437","0.05","0.04","-0.05632","0.81354"
"1520216185.8277206","0.06","0.04","-0.05421","0.81336"
"1520216185.8603644","0.06","0.04","-0.05422","0.81574"
"1520216185.8970027","0.06","0.04","-0.05422","0.81813"
"1520216185.9335592","0.05","0.04","-0.05381","0.82476"
"1520216185.9603953","0.05","0.04","-0.05351","0.82879"
"1520216185.9955337","0.05","0.04","-0.05392","0.83265"
"1520216186.0301263","0.05","0.04","-0.05431","0.8386"
"1520216186.0581236","0.05","0.04","-0.05439","0.84092"
"1520216186.090789","0.05","0.04","-0.05473","0.84382"
"1520216186.1304548","0.05","0.04","-0.05432","0.84702"
"1520216186.1676548","0.05","0.03","-0.0544","0.85228"
"1520216186.1979408","0.05","0.03","-0.05431","0.85346"
"1520216186.2262118","0.05","0.03","-0.05397","0.85786"
"1520216186.2676923","0.05","0.03","-0.0539","0.86239"
"1520216186.3126998","0.05","0.03","-0.05383","0.86586"
"1520216186.345462","0.05","0.04","-0.05391","0.86728"
"1520216186.3841257","0.05","0.04","-0.05398","0.87272"
"1520216186.4205666","0.05","0.04","-0.05375","0.87528"
"1520216186.453734","0.05","0.04","-0.05363","0.87763"
"1520216186.4792175","0.05","0.05","-0.05278","0.88041"
"1520216186.515849","0.05","0.05","-0.05266","0.88487"
"1520216186.5445235","0.05","0.05","-0.05245","0.88725"
"1520216186.5863123","0.05","0.05","-0.05241","0.88939"
"1520216186.6144845","0.05","0.05","-0.05294","0.89503"
"1520216186.648464","0.06","0.05","-0.05414","0.89714"
"1520216186.667635","0.06","0.05","-0.0545","0.89813"
"1520216186.7003453","0.06","0.05","-0.05467","0.90007"
"1520216186.7341385","0.06","0.05","-0.05453","0.90398"
"1520216186.7612941","0.06","0.05","-0.05444","0.90649"
"1520216186.7960577","0.06","0.04","-0.05492","0.90949"
"1520216186.828745","0.06","0.04","-0.05554","0.91348"
"1520216186.861714","0.06","0.04","-0.05667","0.916"
"1520216186.895157","0.06","0.04","-0.05682","0.92034"
"1520216186.9345078","0.06","0.04","-0.05767","0.92373"
"1520216186.9727738","0.06","0.04","-0.05787","0.92769"
